epoch,loss_train,loss_val
1.0,0.45934972167015076,0.11549065262079239
2.0,0.02095245011150837,0.059284012764692307
3.0,0.002256934065371752,0.046116676181554794
4.0,0.0007367957732640207,0.0432765930891037
5.0,0.00029793105204589665,0.04275617003440857
6.0,0.0003613659646362066,0.0436662994325161
7.0,0.00030421456904150546,0.042804911732673645
8.0,0.00019059432088397443,0.043141379952430725
9.0,0.00026390401762910187,0.04333388805389404
10.0,0.00012424762826412916,0.04570900648832321
